"id";"montante";"tipo";"data_hora_transacao";"origem_fk";"destino_fk"
2844;382.52;"PIX";"2021-05-08 19:44:44";791;560
2845;842.87;"PIX";"2021-09-13 10:57:22";607;89
2846;581.32;"DOC";"2021-02-16 04:08:20";78;787
2847;151.04;"DOC";"2021-08-22 02:29:08";739;598
2848;140.09;"DOC";"2021-04-06 05:40:24";733;677
2849;452.05;"PIX";"2021-06-11 11:38:22";590;430
2850;459.52;"PIX";"2022-03-09 20:06:26";122;507
2851;614.20;"TED";"2022-05-06 09:16:01";133;61
2852;588.15;"DOC";"2021-06-16 15:34:42";185;604
2853;38.00;"PIX";"2021-06-26 21:12:16";346;852
2854;922.36;"DOC";"2021-02-13 09:22:31";138;470
2855;146.37;"PIX";"2021-07-12 01:02:36";183;590
2856;454.73;"TED";"2021-12-11 20:01:18";640;878
2857;357.64;"PIX";"2021-11-13 09:01:14";174;831
2858;642.47;"TED";"2021-04-02 19:43:30";763;79
2859;234.96;"TED";"2021-07-15 06:02:31";302;554
2860;724.54;"DOC";"2021-04-13 17:34:05";510;731
2861;308.52;"PIX";"2021-10-19 15:24:00";776;852
2862;940.85;"PIX";"2021-05-08 06:44:31";563;160
2863;310.21;"PIX";"2021-08-11 09:12:52";663;66
2864;169.53;"PIX";"2021-08-05 13:26:51";222;28
2865;674.67;"TED";"2022-04-19 19:36:37";753;490
2866;558.92;"DOC";"2021-12-04 12:08:04";851;693
2867;518.23;"TED";"2021-03-28 06:46:56";142;213
2868;652.86;"TED";"2021-02-13 13:34:34";868;614
2869;752.05;"TED";"2022-02-03 09:09:15";787;314
2870;572.15;"TED";"2022-02-16 12:48:49";351;81
2871;767.83;"TED";"2022-04-29 22:00:33";615;678
2872;521.63;"TED";"2021-12-18 03:19:48";457;121
2873;876.12;"TED";"2021-01-16 03:04:56";521;686
2874;452.31;"DOC";"2021-03-18 07:57:44";297;338
2875;718.02;"DOC";"2022-02-09 11:43:49";192;800
2876;934.42;"DOC";"2021-04-23 14:18:14";121;777
2877;698.04;"DOC";"2022-04-23 07:32:09";160;39
2878;472.27;"DOC";"2021-02-17 07:12:27";531;386
2879;778.03;"TED";"2021-01-18 13:43:04";717;267
2880;830.37;"TED";"2021-03-08 18:11:17";891;228
2881;890.50;"PIX";"2022-01-03 22:48:29";79;880
2882;688.23;"TED";"2021-01-02 09:02:54";621;331
2883;158.44;"DOC";"2022-01-08 01:03:43";458;814
2884;576.75;"DOC";"2021-05-06 09:24:23";490;767
2885;181.41;"PIX";"2021-05-12 01:41:21";602;197
2886;97.63;"TED";"2021-07-29 02:31:21";785;294
2887;829.90;"PIX";"2022-04-30 19:29:09";580;723
2888;844.77;"PIX";"2021-10-21 04:50:11";328;547
2889;278.99;"PIX";"2021-10-18 00:30:26";783;880
2890;468.49;"TED";"2022-04-17 00:11:20";376;412
2891;903.80;"DOC";"2021-11-30 23:33:16";421;36
2892;52.81;"DOC";"2021-10-30 17:31:05";840;860
2893;21.76;"PIX";"2022-01-06 04:53:36";798;731
2894;641.45;"PIX";"2022-04-25 09:13:42";778;785
2895;120.68;"TED";"2022-05-09 15:07:04";797;443
2896;234.11;"DOC";"2021-05-11 18:50:12";482;72
2897;707.53;"TED";"2022-04-25 21:42:20";372;858
2898;799.24;"PIX";"2021-06-18 08:35:42";415;739
2899;860.07;"TED";"2022-04-13 18:31:06";120;201
2900;770.84;"PIX";"2021-08-05 05:02:55";477;170
2901;63.03;"PIX";"2022-01-02 19:23:43";763;10
2902;541.73;"PIX";"2021-09-18 07:52:48";718;291
2903;788.09;"TED";"2021-01-14 09:17:57";678;346
2904;660.14;"PIX";"2021-11-07 00:25:53";626;372
2905;48.92;"TED";"2021-06-12 12:06:25";102;831
2906;600.25;"TED";"2021-04-19 18:20:15";103;586
2907;162.96;"PIX";"2021-12-05 22:50:35";143;516
2908;421.69;"TED";"2022-02-17 07:07:30";684;492
2909;564.14;"DOC";"2021-11-05 08:37:30";832;724
2910;723.34;"DOC";"2021-06-18 17:12:30";614;512
2911;354.26;"TED";"2021-10-01 08:46:06";659;114
2912;462.80;"PIX";"2021-09-30 16:46:48";742;564
2913;19.57;"TED";"2021-09-20 07:55:12";307;113
2914;939.06;"PIX";"2022-03-19 13:29:52";854;22
2915;672.88;"PIX";"2022-02-27 16:05:11";218;261
2916;854.68;"PIX";"2021-08-27 02:37:35";439;276
2917;584.32;"TED";"2021-10-11 07:25:22";244;718
2918;922.31;"TED";"2021-06-14 08:29:36";227;841
2919;305.73;"DOC";"2021-06-16 17:57:31";492;54
2920;93.72;"DOC";"2021-05-31 08:03:08";781;622
2921;274.20;"PIX";"2021-09-29 06:41:58";839;211
2922;672.02;"TED";"2021-06-01 23:12:55";682;457
2923;471.03;"PIX";"2021-01-05 08:33:00";559;229
2924;311.11;"PIX";"2022-04-27 06:40:57";748;6
2925;44.14;"TED";"2021-05-18 18:03:20";620;497
2926;281.90;"DOC";"2021-11-08 14:52:58";200;447
2927;338.88;"TED";"2021-04-30 01:01:07";14;171
2928;380.33;"DOC";"2021-01-12 14:43:20";860;733
2929;358.37;"TED";"2021-03-19 19:43:42";427;111
2930;765.53;"TED";"2021-03-13 08:20:17";659;818
2931;676.77;"PIX";"2021-09-26 18:02:03";74;372
2932;810.02;"TED";"2021-01-08 03:24:23";599;658
2933;223.69;"DOC";"2021-12-04 00:26:20";174;425
2934;366.35;"PIX";"2021-02-26 23:06:45";750;497
2935;608.81;"DOC";"2021-02-24 21:53:48";695;275
2936;152.66;"DOC";"2021-12-22 19:42:42";87;446
2937;399.97;"TED";"2021-07-14 23:22:59";893;733
2938;663.77;"TED";"2021-02-16 22:42:13";729;399
2939;77.20;"TED";"2021-02-05 03:18:37";542;641
2940;462.53;"DOC";"2021-07-19 10:27:32";98;241
2941;200.70;"PIX";"2022-05-19 19:14:42";93;8
2942;761.32;"PIX";"2022-02-13 02:00:26";380;490
2943;131.62;"PIX";"2021-12-31 02:44:03";834;658
2944;576.41;"TED";"2021-07-01 21:26:21";741;40
2945;880.27;"DOC";"2022-03-17 06:24:07";663;178
2946;375.03;"PIX";"2021-04-18 21:59:12";342;637
2947;893.49;"TED";"2021-01-01 06:06:03";312;456
2948;126.03;"TED";"2021-07-26 12:22:59";115;835
2949;681.31;"DOC";"2022-04-18 21:08:58";421;646
2950;13.56;"DOC";"2021-01-01 08:18:54";605;829
2951;474.58;"PIX";"2021-11-09 22:00:34";271;842
2952;930.65;"PIX";"2022-02-23 18:22:18";739;497
2953;54.66;"DOC";"2021-10-28 13:18:21";192;291
2954;582.62;"DOC";"2021-12-06 01:41:09";344;100
2955;215.43;"DOC";"2021-04-21 07:29:10";262;494
2956;726.44;"PIX";"2021-08-18 07:18:53";23;36
2957;213.25;"TED";"2021-11-01 00:46:18";892;577
2958;620.82;"DOC";"2021-07-03 00:46:06";587;199
2959;836.19;"DOC";"2021-11-26 12:19:16";442;640
2960;82.09;"PIX";"2021-06-23 21:11:16";24;203
2961;646.11;"PIX";"2022-03-24 14:09:58";536;808
2962;635.53;"DOC";"2021-04-13 08:42:00";126;119
2963;569.20;"PIX";"2022-03-29 14:30:28";289;337
2964;588.80;"PIX";"2021-12-31 22:43:24";131;759
2965;883.03;"PIX";"2021-03-23 22:45:06";215;697
2966;48.53;"TED";"2021-04-15 19:16:08";769;22
2967;510.96;"PIX";"2022-05-24 17:12:04";310;555
2968;599.02;"DOC";"2022-04-22 22:57:28";426;197
2969;533.76;"PIX";"2021-09-28 18:51:09";714;155
2970;199.48;"DOC";"2021-04-26 01:25:42";845;514
2971;813.59;"TED";"2022-02-28 13:54:41";539;795
2972;327.00;"TED";"2022-03-16 16:42:28";648;199
2973;328.60;"DOC";"2021-04-27 07:18:34";818;723
2974;119.91;"DOC";"2022-04-12 23:16:36";527;307
2975;732.24;"PIX";"2022-01-17 22:24:59";815;475
2976;744.75;"TED";"2021-06-02 19:53:44";346;767
2977;474.66;"PIX";"2022-04-07 04:35:28";735;284
2978;751.58;"TED";"2022-05-16 03:26:29";64;539
2979;668.39;"TED";"2022-01-30 23:30:36";69;401
2980;832.79;"TED";"2022-03-04 02:55:26";291;24
2981;385.88;"DOC";"2021-10-03 09:42:17";602;292
2982;808.33;"DOC";"2021-11-20 20:36:09";848;227
2983;226.11;"DOC";"2021-01-03 00:58:25";365;577
2984;393.38;"DOC";"2022-04-16 22:33:03";754;491
2985;619.01;"PIX";"2022-01-21 15:26:05";522;85
2986;247.48;"DOC";"2021-11-05 13:17:48";501;655
2987;414.23;"TED";"2021-12-27 21:40:09";683;109
2988;58.51;"TED";"2022-04-22 00:59:02";736;762
2989;460.77;"TED";"2021-03-29 08:31:03";25;98
2990;777.93;"TED";"2021-12-03 14:47:54";546;509
2991;627.22;"PIX";"2022-04-16 18:58:11";650;28
2992;409.87;"DOC";"2022-02-16 05:12:22";654;818
2993;525.54;"DOC";"2022-04-24 04:24:47";10;584
2994;446.35;"PIX";"2021-06-14 08:19:20";498;888
2995;209.11;"DOC";"2021-01-01 16:27:44";106;668
2996;605.20;"PIX";"2022-02-05 09:45:54";398;572
2997;651.21;"PIX";"2021-07-21 05:25:42";101;656
2998;608.18;"PIX";"2021-01-02 16:25:17";688;186
2999;420.16;"PIX";"2021-09-09 03:32:57";673;552
3000;910.02;"DOC";"2022-01-31 19:38:40";607;10
3001;478.59;"DOC";"2021-02-10 02:23:53";730;58
3002;894.33;"DOC";"2021-04-12 23:34:06";461;718
3003;381.80;"DOC";"2021-04-23 19:00:41";216;687
3004;455.20;"TED";"2022-03-12 01:49:03";416;887
3005;730.28;"DOC";"2021-10-04 05:04:08";625;217
3006;626.77;"PIX";"2021-06-23 08:18:54";372;692
3007;948.47;"DOC";"2022-02-11 18:25:46";498;493
3008;262.84;"DOC";"2021-12-15 11:06:22";275;703
3009;296.21;"TED";"2022-01-03 04:58:25";363;613
3010;384.12;"TED";"2021-11-06 16:36:00";310;773
3011;560.59;"PIX";"2021-09-27 15:02:17";181;612
3012;28.32;"DOC";"2021-06-17 00:15:18";521;31
3013;808.75;"TED";"2021-02-06 07:42:24";471;276
3014;366.36;"PIX";"2021-10-23 03:09:47";222;319
3015;600.72;"PIX";"2021-05-29 01:39:27";370;684
3016;466.67;"PIX";"2022-05-28 00:25:08";417;47
3017;221.58;"TED";"2021-03-17 16:15:22";263;107
3018;716.77;"DOC";"2022-02-19 16:10:54";745;164
3019;549.06;"PIX";"2021-04-04 01:43:33";361;597
3020;923.87;"TED";"2022-01-09 22:22:03";681;497
3021;28.22;"PIX";"2021-08-30 08:47:43";562;466
3022;204.15;"PIX";"2021-12-05 17:27:10";536;120
3023;469.49;"TED";"2021-01-05 11:35:11";217;318
3024;139.97;"TED";"2021-04-26 21:01:08";303;226
3025;36.07;"TED";"2022-01-01 01:19:48";38;263
3026;434.85;"PIX";"2021-11-24 15:47:38";455;881
3027;208.40;"PIX";"2021-07-11 20:26:46";240;543
3028;259.28;"DOC";"2021-06-09 21:15:19";827;511
3029;421.80;"PIX";"2021-12-13 08:25:53";630;685
3030;368.22;"PIX";"2021-08-29 11:39:38";603;148
3031;57.86;"TED";"2021-10-30 19:03:33";415;50
3032;638.54;"DOC";"2021-01-16 05:57:01";184;224
3033;398.26;"PIX";"2022-05-22 07:36:15";230;527
3034;715.31;"PIX";"2022-01-19 04:08:39";493;462
3035;938.09;"PIX";"2022-03-14 21:05:06";130;394
3036;632.96;"DOC";"2021-02-05 08:53:36";265;790
3037;768.74;"PIX";"2021-12-15 04:46:57";542;633
3038;844.26;"PIX";"2021-04-15 07:25:26";100;386
3039;569.72;"TED";"2022-01-11 23:20:31";429;783
3040;716.73;"PIX";"2021-07-26 22:41:14";260;381
3041;20.57;"TED";"2021-06-23 15:54:30";463;443
3042;890.01;"DOC";"2021-11-07 07:34:32";82;670
3043;678.32;"DOC";"2021-01-15 10:43:05";305;339
3044;474.07;"DOC";"2022-01-13 15:41:45";95;743
3045;430.45;"DOC";"2021-09-20 23:45:17";110;409
3046;920.12;"TED";"2022-01-23 15:05:00";12;170
3047;264.12;"PIX";"2021-07-13 20:22:02";109;116
3048;861.09;"TED";"2022-01-01 03:45:39";232;859
3049;411.14;"PIX";"2022-03-03 09:27:47";213;520
3050;78.37;"TED";"2021-04-16 06:50:52";803;577
3051;141.11;"DOC";"2021-05-27 10:52:12";325;705
3052;352.84;"TED";"2021-12-15 10:30:31";741;782
3053;493.21;"PIX";"2022-01-27 22:25:56";366;204
3054;611.72;"DOC";"2021-01-01 12:42:39";355;865
3055;370.59;"TED";"2021-10-29 22:44:59";96;820
3056;638.73;"DOC";"2021-11-27 20:36:27";202;383
3057;520.98;"TED";"2022-01-08 13:03:13";72;625
3058;466.05;"DOC";"2021-10-07 20:22:50";398;713
3059;399.04;"PIX";"2021-08-28 05:58:40";68;233
3060;763.60;"TED";"2022-04-03 00:43:20";439;443
3061;620.97;"PIX";"2022-01-19 04:31:05";491;890
3062;875.15;"DOC";"2021-07-15 13:52:48";79;401
3063;230.35;"TED";"2021-01-11 19:36:01";394;606
3064;746.77;"PIX";"2021-05-24 14:50:55";422;75
3065;201.79;"DOC";"2021-12-28 00:53:40";532;600
3066;117.17;"DOC";"2022-05-04 09:17:44";41;383
3067;661.39;"PIX";"2021-01-31 06:27:27";138;65
3068;198.06;"DOC";"2021-03-19 21:21:08";227;882
3069;439.11;"PIX";"2021-09-25 19:49:30";550;451
3070;763.86;"TED";"2022-04-05 04:42:27";495;100
3071;590.82;"PIX";"2021-12-29 22:34:33";204;373
3072;664.53;"DOC";"2021-05-02 09:41:35";321;157
3073;568.15;"DOC";"2022-02-23 13:14:01";639;294
3074;785.38;"PIX";"2021-03-11 00:33:20";152;588
3075;629.60;"TED";"2021-05-13 12:39:03";868;56
3076;151.90;"PIX";"2021-09-10 14:27:49";621;422
3077;150.94;"DOC";"2021-03-27 18:55:50";206;333
3078;343.95;"TED";"2021-06-09 15:06:19";434;649
3079;929.41;"TED";"2022-02-18 01:53:24";553;781
3080;270.88;"DOC";"2021-09-12 15:24:24";260;783
3081;648.10;"DOC";"2021-11-03 21:26:04";763;750
3082;700.73;"TED";"2021-12-17 01:00:49";3;410
3083;127.79;"TED";"2022-02-25 22:12:46";125;821
3084;306.58;"TED";"2021-07-20 09:53:15";646;300
3085;811.32;"PIX";"2022-01-30 01:09:07";372;639
3086;849.05;"PIX";"2022-03-29 12:29:59";515;524
3087;550.28;"TED";"2021-11-21 05:59:51";140;10
3088;587.34;"TED";"2021-07-28 23:02:59";400;857
3089;698.97;"TED";"2021-10-16 18:37:48";74;390
3090;480.54;"DOC";"2021-05-27 13:50:43";391;245
3091;914.87;"TED";"2022-01-30 02:31:53";299;557
3092;559.01;"TED";"2022-04-27 06:44:23";575;82
3093;577.32;"PIX";"2021-10-30 11:31:02";260;185
3094;640.36;"TED";"2022-05-20 06:07:39";310;662
3095;869.46;"PIX";"2021-06-04 05:22:16";194;150
3096;754.00;"DOC";"2021-06-30 05:12:37";493;851
3097;551.87;"TED";"2022-01-21 13:38:04";166;300
3098;271.37;"DOC";"2022-04-08 15:47:09";147;191
3099;683.22;"TED";"2022-05-05 08:13:53";687;346
3100;327.76;"PIX";"2022-01-21 10:49:33";148;748
3101;240.42;"TED";"2021-03-16 04:43:55";17;109
3102;225.15;"PIX";"2022-02-15 08:18:06";189;25
3103;631.45;"TED";"2021-05-12 15:47:42";725;280
3104;329.71;"PIX";"2022-03-26 13:51:12";471;463
3105;4.84;"PIX";"2022-04-03 05:55:55";77;502
3106;569.26;"TED";"2021-03-22 20:48:42";122;231
3107;339.69;"PIX";"2021-06-27 01:06:34";69;538
3108;113.12;"TED";"2021-11-29 03:06:50";65;344
3109;540.11;"PIX";"2021-04-30 09:19:22";517;29
3110;916.94;"PIX";"2021-10-23 23:42:46";574;526
3111;46.36;"PIX";"2021-02-08 02:59:39";796;219
3112;616.06;"DOC";"2021-07-17 08:44:24";615;242
3113;310.95;"PIX";"2022-03-01 04:19:24";323;56
3114;371.42;"TED";"2021-05-16 16:10:35";151;609
3115;41.71;"PIX";"2021-02-18 04:39:42";348;17
3116;261.01;"PIX";"2021-11-18 13:23:45";814;851
3117;130.22;"TED";"2022-02-25 19:44:19";674;253
3118;655.96;"TED";"2021-05-28 14:44:26";558;92
3119;723.93;"PIX";"2021-08-30 06:30:40";590;28
3120;518.54;"TED";"2022-02-19 14:14:20";320;629
3121;803.18;"TED";"2021-06-16 03:09:53";331;847
3122;632.04;"PIX";"2021-02-14 19:49:09";640;770
3123;901.24;"PIX";"2021-02-10 13:50:47";586;377
3124;44.54;"TED";"2021-08-18 06:04:05";373;400
3125;381.02;"PIX";"2021-11-05 18:56:02";776;593
3126;901.83;"PIX";"2021-06-29 05:24:13";675;588
3127;503.08;"DOC";"2021-05-05 06:51:29";141;326
3128;351.50;"PIX";"2022-01-03 11:01:52";755;203
3129;332.04;"PIX";"2022-02-26 00:05:48";657;862
3130;170.08;"TED";"2021-07-29 04:43:50";99;764
3131;575.60;"TED";"2021-06-29 12:21:12";147;816
3132;525.63;"PIX";"2021-04-11 18:23:56";755;759
3133;902.44;"DOC";"2021-06-11 00:20:24";675;523
3134;863.38;"PIX";"2021-04-05 08:11:34";540;132
3135;603.65;"DOC";"2021-07-05 23:13:30";526;748
3136;395.94;"DOC";"2021-03-11 09:20:26";636;326
3137;890.58;"PIX";"2021-01-28 06:45:55";129;823
3138;235.53;"TED";"2021-04-02 01:40:09";93;146
3139;595.63;"TED";"2022-04-24 11:25:24";230;712
3140;1.91;"PIX";"2022-03-21 21:17:12";388;736
3141;459.92;"DOC";"2022-01-30 23:14:14";45;207
3142;599.97;"PIX";"2021-03-30 13:16:55";591;451
3143;648.18;"DOC";"2021-02-07 02:51:39";814;361
3144;114.51;"DOC";"2021-10-25 12:40:55";75;131
3145;614.16;"PIX";"2021-09-17 06:19:51";27;764
3146;118.64;"TED";"2022-01-14 03:50:40";108;646
3147;122.56;"PIX";"2022-01-18 08:59:35";42;346
3148;379.66;"PIX";"2021-07-01 16:52:54";22;238
3149;572.58;"DOC";"2022-05-13 05:58:15";315;749
3150;132.01;"DOC";"2022-02-01 10:44:41";734;3
3151;343.50;"TED";"2022-02-27 23:12:37";250;48
3152;931.33;"TED";"2022-01-14 12:00:06";535;836
3153;237.68;"TED";"2021-01-24 22:16:06";382;362
3154;550.26;"PIX";"2021-07-01 12:55:51";116;872
3155;709.67;"TED";"2021-02-25 15:15:21";131;787
3156;751.14;"TED";"2021-11-04 07:36:19";310;360
3157;382.88;"TED";"2021-05-08 09:50:10";91;800
3158;51.89;"TED";"2022-05-20 08:56:21";853;482
3159;538.87;"PIX";"2021-04-13 05:59:24";380;616
3160;337.43;"DOC";"2021-05-19 11:07:33";120;73
3161;764.70;"TED";"2021-11-21 23:15:17";584;438
3162;326.19;"DOC";"2022-02-06 21:44:04";736;35
3163;617.52;"TED";"2021-04-23 09:06:06";597;807
3164;822.62;"DOC";"2021-03-16 07:58:36";537;646
3165;431.00;"PIX";"2021-09-03 14:02:48";419;570
3166;53.02;"PIX";"2021-01-29 14:59:53";868;562
3167;323.20;"PIX";"2021-01-30 05:35:45";32;683
3168;61.14;"TED";"2022-02-14 20:33:28";564;606
3169;781.12;"TED";"2021-11-28 18:35:57";726;782
3170;916.72;"TED";"2021-03-16 10:07:36";547;594
3171;899.82;"DOC";"2021-07-16 11:56:42";900;161
3172;846.15;"PIX";"2021-06-08 20:07:44";342;380
3173;110.98;"TED";"2021-08-26 06:22:29";493;100
3174;604.38;"DOC";"2021-02-10 20:15:28";439;777
3175;44.26;"TED";"2021-01-16 10:15:09";513;517
3176;698.97;"DOC";"2021-12-11 09:58:54";285;67
3177;694.46;"PIX";"2022-01-09 16:41:16";853;859
3178;154.65;"PIX";"2022-05-19 12:13:00";463;510
3179;317.97;"DOC";"2021-12-13 14:08:46";107;793
3180;138.34;"PIX";"2021-04-02 12:34:30";245;267
3181;213.03;"TED";"2021-04-11 13:16:24";593;198
3182;342.61;"DOC";"2021-02-27 07:25:48";830;827
3183;436.75;"PIX";"2021-11-24 01:09:38";815;623
3184;284.90;"DOC";"2022-04-10 05:51:18";836;326
3185;193.38;"PIX";"2021-06-12 00:37:04";569;589
3186;589.51;"TED";"2021-12-07 08:18:24";733;750
3187;748.29;"TED";"2022-03-28 17:08:34";463;683
3188;45.73;"PIX";"2021-06-01 06:22:02";721;817
3189;782.98;"DOC";"2021-05-11 17:18:41";262;566
3190;21.46;"TED";"2021-01-06 17:42:05";602;505
3191;610.27;"TED";"2021-05-30 00:17:10";80;64
3192;120.51;"PIX";"2021-05-06 03:03:27";700;601
3193;640.56;"TED";"2022-04-06 17:53:47";679;190
3194;332.73;"DOC";"2021-03-28 18:24:26";121;728
3195;617.84;"TED";"2021-08-29 17:49:00";843;291
3196;607.52;"DOC";"2021-12-29 09:51:52";740;75
3197;130.19;"DOC";"2021-05-25 05:21:22";356;552
3198;441.94;"DOC";"2021-09-28 11:17:05";492;516
3199;333.40;"PIX";"2021-10-23 12:48:48";870;673
3200;535.27;"PIX";"2021-04-02 04:03:03";715;682
3201;573.46;"PIX";"2022-05-06 00:59:29";595;153
3202;63.65;"PIX";"2022-01-06 03:14:36";599;578
3203;111.44;"TED";"2021-07-01 15:32:32";126;317
3204;691.56;"DOC";"2021-06-29 01:32:53";311;845
3205;164.64;"TED";"2021-02-25 03:33:18";296;24
3206;832.18;"PIX";"2022-02-15 13:40:15";78;89
3207;404.65;"DOC";"2021-08-17 18:42:15";621;584
3208;816.60;"PIX";"2021-10-18 10:42:20";610;436
3209;830.21;"PIX";"2021-06-24 05:57:01";465;420
3210;361.81;"DOC";"2022-03-16 08:05:10";390;495
3211;486.67;"PIX";"2022-03-27 06:59:26";60;807
3212;160.35;"DOC";"2022-04-25 07:43:58";720;628
3213;587.01;"DOC";"2021-06-07 02:03:11";776;29
3214;6.22;"PIX";"2021-08-31 04:52:25";284;78
3215;573.75;"PIX";"2022-05-17 19:28:02";492;459
3216;494.30;"DOC";"2022-02-08 14:23:36";845;357
3217;558.36;"TED";"2021-10-20 15:48:11";863;351
3218;627.95;"TED";"2021-12-05 19:20:58";198;59
3219;476.05;"DOC";"2021-09-17 16:36:11";806;528
3220;531.48;"DOC";"2021-04-22 06:29:16";791;636
3221;153.76;"PIX";"2021-09-17 21:58:55";418;475
3222;761.62;"DOC";"2021-10-08 23:08:34";44;881
3223;878.16;"DOC";"2022-04-17 01:55:35";331;292
3224;236.64;"TED";"2021-07-01 21:52:47";425;62
3225;282.75;"PIX";"2022-05-01 17:41:13";867;207
3226;299.80;"PIX";"2022-03-05 09:22:10";813;485
3227;204.40;"DOC";"2021-03-10 05:17:21";644;387
3228;927.53;"PIX";"2021-03-13 14:27:12";580;7
3229;671.70;"DOC";"2022-05-21 06:29:58";10;446
3230;50.64;"DOC";"2022-04-01 13:45:40";751;116
3231;779.33;"TED";"2022-02-25 20:47:50";321;111
3232;588.76;"PIX";"2022-02-12 10:44:09";711;540
3233;667.52;"DOC";"2021-04-03 18:07:25";314;125
3234;474.78;"TED";"2021-12-24 17:38:07";573;272
3235;478.04;"PIX";"2021-11-12 22:06:15";417;591
3236;841.17;"DOC";"2021-03-21 17:02:39";590;865
3237;770.52;"TED";"2021-08-18 12:57:11";823;190
3238;353.32;"DOC";"2021-12-11 20:51:35";202;575
3239;448.18;"TED";"2022-04-30 09:53:07";83;852
3240;23.01;"TED";"2021-02-16 11:11:29";611;622
3241;533.28;"DOC";"2021-02-27 23:40:08";250;733
3242;161.65;"DOC";"2021-05-11 15:24:56";814;606
3243;337.50;"PIX";"2021-05-29 22:27:41";815;785
3244;268.73;"DOC";"2021-05-31 04:55:05";520;27
3245;261.41;"TED";"2021-08-20 00:29:17";570;478
3246;372.69;"DOC";"2021-12-10 19:24:58";145;105
3247;540.43;"PIX";"2021-04-29 17:55:37";410;224
3248;867.00;"DOC";"2021-08-12 07:04:26";445;596
3249;442.11;"DOC";"2021-09-04 05:09:23";814;604
3250;37.96;"TED";"2021-11-19 04:54:33";595;703
3251;869.87;"DOC";"2022-04-01 17:23:20";656;299
3252;102.55;"DOC";"2021-03-14 05:23:54";331;393
3253;439.12;"PIX";"2021-11-10 09:57:30";878;879
3254;402.42;"PIX";"2022-01-26 09:26:17";218;247
3255;352.55;"DOC";"2021-06-27 08:21:50";463;119
3256;500.33;"DOC";"2021-08-08 17:59:47";174;608
3257;111.85;"TED";"2022-02-07 14:34:20";605;793
3258;283.37;"PIX";"2021-02-04 06:32:43";41;704
3259;571.88;"DOC";"2021-04-12 20:34:13";701;635
3260;497.68;"PIX";"2021-05-31 23:00:32";675;533
3261;860.35;"PIX";"2022-03-01 19:42:39";331;723
3262;168.36;"DOC";"2021-06-10 19:00:29";332;451
3263;816.05;"PIX";"2022-01-03 23:59:34";455;208
3264;679.04;"TED";"2022-01-31 21:55:35";815;389
3265;758.34;"TED";"2021-11-19 23:53:51";339;315
3266;538.61;"TED";"2022-05-14 12:29:07";426;117
3267;177.46;"DOC";"2021-03-29 16:41:54";648;397
3268;99.90;"TED";"2022-05-29 22:10:26";545;746
3269;456.87;"TED";"2021-08-31 09:30:38";772;735
3270;476.89;"DOC";"2021-08-21 15:53:43";218;191
3271;920.46;"DOC";"2022-03-29 23:36:39";716;71
3272;127.34;"DOC";"2022-01-06 22:18:08";610;160
3273;318.74;"DOC";"2021-06-02 21:34:04";508;717
3274;88.58;"DOC";"2021-05-31 07:02:01";677;427
3275;469.34;"TED";"2021-10-20 05:54:08";740;732
3276;543.16;"DOC";"2022-01-27 13:29:25";526;130
3277;716.77;"DOC";"2021-08-07 03:46:34";808;789
3278;506.22;"PIX";"2021-01-29 00:33:50";434;704
3279;156.50;"PIX";"2022-02-13 02:55:12";423;604
3280;208.02;"PIX";"2022-04-12 22:38:37";303;281
3281;219.66;"TED";"2021-01-20 23:00:34";685;569
3282;862.45;"TED";"2021-08-22 17:08:32";123;581
3283;879.03;"PIX";"2022-02-11 07:54:37";502;35
3284;947.80;"TED";"2022-01-04 12:20:22";226;258
3285;75.72;"PIX";"2021-04-21 21:38:42";360;702
3286;740.04;"TED";"2021-10-20 21:36:40";349;498
3287;933.49;"TED";"2021-07-22 07:37:28";565;61
3288;611.35;"TED";"2021-01-26 11:11:04";591;389
3289;502.82;"TED";"2022-02-06 05:10:51";316;738
3290;84.59;"TED";"2021-11-25 12:32:22";61;869
3291;462.30;"DOC";"2021-05-16 20:28:35";562;46
3292;189.11;"TED";"2021-06-02 18:23:48";158;624
3293;135.53;"DOC";"2022-04-03 13:46:41";746;196
3294;747.35;"PIX";"2021-03-28 07:50:50";820;445
3295;154.93;"PIX";"2021-04-22 09:56:42";321;870
3296;140.15;"TED";"2022-03-23 16:24:06";789;782
3297;360.22;"DOC";"2021-06-06 18:02:31";898;208
3298;713.13;"TED";"2021-05-05 21:17:18";512;857
3299;453.22;"TED";"2021-06-21 13:02:44";554;239
3300;699.08;"PIX";"2021-09-19 22:24:42";399;168
3301;826.15;"PIX";"2021-09-20 23:46:14";579;243
3302;285.32;"PIX";"2021-04-27 19:52:38";93;703
3303;475.78;"PIX";"2021-07-28 17:15:40";498;505
3304;495.72;"DOC";"2021-05-13 16:41:52";654;895
3305;638.40;"TED";"2021-08-10 02:14:27";1;199
3306;933.44;"DOC";"2021-11-17 15:25:13";866;886
3307;784.63;"TED";"2021-02-06 13:54:30";598;711
3308;445.40;"TED";"2022-02-16 12:59:23";876;53
3309;529.77;"PIX";"2021-09-08 19:55:12";503;690
3310;507.62;"TED";"2021-05-12 23:35:46";107;887
3311;435.26;"PIX";"2021-12-20 04:14:09";486;163
3312;244.06;"PIX";"2021-03-20 18:48:15";893;580
3313;308.69;"PIX";"2022-03-02 11:56:05";129;864
